date,date_key,year,month,month_name,iso_week,shift,line,machine,product_family,operator_team,downtime_reason,planned_shift_minutes,planned_break_minutes,planned_production_time_minutes,unplanned_downtime_minutes,operating_time_minutes,ideal_cycle_time_seconds,total_count,defect_count,good_count,availability,performance,quality,oee,scrap_rate,downtime_rate,availability_percent,performance_percent,quality_percent,oee_percent,scrap_rate_percent,downtime_rate_percent,performance_over_100,data_quality_status,mes_correction_required,mes_correction_reason,source_row_id,calculated_planned_production_time_minutes,has_data_quality_error,has_data_quality_warning
2026-01-06,20260106,2026,1,Jan,2,Night,Line 4,Cartoner 4,Cone,Team A,Changeover,480,40,440,70,370,1.35,15050,299,14751,0.8409090909090909,0.9152027027027027,0.9801328903654485,0.7543124999999999,0.019867109634551496,0.1590909090909091,84.0909090909091,91.52027027027026,98.01328903654485,75.43124999999999,1.9867109634551496,15.909090909090908,False,Clean,False,,12,440,False,False
2026-01-07,20260107,2026,1,Jan,2,Evening,Line 1,Wrapper 1,Multipack,Team C,Changeover,480,45,435,32,403,1.65,12205,428,11777,0.9264367816091954,0.8328473945409429,0.9649324047521508,0.7445229885057472,0.03506759524784924,0.0735632183908046,92.64367816091954,83.2847394540943,96.49324047521507,74.45229885057472,3.506759524784924,7.35632183908046,False,Clean,False,,17,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Morning,Line 1,Wrapper 1,Sandwich,Team D,Cleaning,480,45,435,49,386,1.25,14952,308,14644,0.8873563218390804,0.8069948186528497,0.9794007490636704,0.7013409961685823,0.020599250936329586,0.11264367816091954,88.73563218390804,80.69948186528497,97.94007490636703,70.13409961685822,2.0599250936329585,11.264367816091953,False,Clean,False,,13,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Night,Line 1,Wrapper 1,Cup,Team B,Material Waiting,480,40,440,42,398,1.05,16882,216,16666,0.9045454545454545,0.7422989949748745,0.9872053074280298,0.6628522727272729,0.012794692571970146,0.09545454545454546,90.45454545454545,74.22989949748745,98.72053074280298,66.28522727272728,1.2794692571970145,9.545454545454547,False,Clean,False,,21,440,False,False
2026-01-07,20260107,2026,1,Jan,2,Morning,Line 2,Case Packer 2,Multipack,Team B,Breakdown,480,45,435,64,371,1.65,12121,367,11754,0.8528735632183908,0.8984568733153638,0.9697219701344774,0.7430689655172413,0.030278029865522648,0.1471264367816092,85.28735632183908,89.84568733153638,96.97219701344774,74.30689655172414,3.0278029865522647,14.71264367816092,False,Clean,False,,14,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Night,Line 2,Filler 2,Ice Cream Bar,Team D,Material Waiting,480,40,440,104,336,1.15,15657,205,15452,0.7636363636363637,0.8931324404761904,0.9869068148432011,0.6730984848484849,0.013093185156798876,0.23636363636363636,76.36363636363637,89.31324404761905,98.69068148432011,67.30984848484849,1.3093185156798877,23.636363636363637,False,Clean,False,,22,440,False,False
2026-01-07,20260107,2026,1,Jan,2,Evening,Line 3,Wrapper 3,Cone,Team B,Material Waiting,480,45,435,47,388,1.35,13418,364,13054,0.8919540229885058,0.778105670103093,0.9728722611417499,0.6752068965517243,0.027127738858250112,0.10804597701149425,89.19540229885058,77.8105670103093,97.28722611417498,67.52068965517243,2.712773885825011,10.804597701149426,False,Warning,True,Downtime reason manually reclassified,19,435,False,True
2026-01-07,20260107,2026,1,Jan,2,Morning,Line 3,Wrapper 3,Ice Cream Bar,Team B,Changeover,480,45,435,51,384,1.15,14525,110,14415,0.8827586206896552,0.7249891493055556,0.9924268502581756,0.6351436781609197,0.007573149741824441,0.11724137931034483,88.27586206896552,72.49891493055556,99.24268502581755,63.51436781609196,0.7573149741824441,11.724137931034482,False,Clean,False,,15,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Night,Line 3,Case Packer 3,Cone,Team B,Material Waiting,480,40,440,41,399,1.35,15050,568,14482,0.9068181818181819,0.8486842105263158,0.9622591362126246,0.7405568181818183,0.037740863787375414,0.09318181818181819,90.68181818181819,84.86842105263158,96.22591362126246,74.05568181818182,3.7740863787375414,9.318181818181818,False,Clean,False,,23,440,False,False
2026-01-07,20260107,2026,1,Jan,2,Evening,Line 4,Extruder 4,Ice Cream Bar,Team D,Breakdown,480,45,435,95,340,1.15,13568,235,13333,0.7816091954022989,0.7648627450980392,0.9826798349056604,0.5874693486590039,0.01732016509433962,0.21839080459770116,78.16091954022988,76.48627450980392,98.26798349056604,58.74693486590039,1.7320165094339621,21.839080459770116,False,Clean,False,,20,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Morning,Line 4,Wrapper 4,Sandwich,Team D,Packaging Jam,480,45,435,67,368,1.25,17027,352,16675,0.8459770114942529,0.9639379528985508,0.9793269513126212,0.7986111111111112,0.02067304868737887,0.15402298850574714,84.59770114942529,96.39379528985508,97.93269513126212,79.86111111111111,2.067304868737887,15.402298850574713,False,Clean,False,,16,435,False,False
2026-01-07,20260107,2026,1,Jan,2,Night,Line 4,Extruder 4,Cup,Team D,Material Waiting,480,40,440,39,401,1.05,18814,458,18356,0.9113636363636364,0.8210598503740648,0.9756564260656958,0.7300681818181818,0.024343573934304242,0.08863636363636364,91.13636363636364,82.10598503740648,97.56564260656958,73.00681818181818,2.434357393430424,8.863636363636363,False,Clean,False,,24,440,False,False
2026-01-08,20260108,2026,1,Jan,2,Evening,Line 1,Wrapper 1,Multipack,Team B,Breakdown,480,45,435,76,359,1.65,11418,117,11301,0.825287356321839,0.8746378830083565,0.9897530215449291,0.7144310344827586,0.010246978455070941,0.17471264367816092,82.5287356321839,87.46378830083566,98.97530215449291,71.44310344827586,1.024697845507094,17.47126436781609,False,Clean,False,,29,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Morning,Line 1,Filler 1,Multipack,Team A,Minor Stops,480,45,435,21,414,1.65,11784,192,11592,0.9517241379310345,0.7827536231884057,0.9837067209775967,0.7328275862068965,0.016293279022403257,0.04827586206896552,95.17241379310344,78.27536231884056,98.37067209775967,73.28275862068965,1.6293279022403258,4.827586206896552,False,Clean,False,,25,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Night,Line 1,Filler 1,Cup,Team C,Quality Hold,480,40,440,58,382,1.05,16456,828,15628,0.8681818181818182,0.7538743455497382,0.9496840058337385,0.6215681818181817,0.05031599416626155,0.1318181818181818,86.81818181818181,75.38743455497382,94.96840058337385,62.156818181818174,5.031599416626155,13.18181818181818,False,Clean,False,,33,440,False,False
2026-01-08,20260108,2026,1,Jan,2,Evening,Line 2,Filler 2,Ice Cream Bar,Team A,Quality Hold,480,45,435,53,382,1.15,16529,1116,15413,0.8781609195402299,0.8293346422338568,0.9324823038296328,0.6791168582375479,0.06751769617036724,0.12183908045977011,87.816091954023,82.93346422338568,93.24823038296329,67.91168582375478,6.751769617036723,12.183908045977011,False,Clean,False,,30,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Morning,Line 2,Case Packer 2,Cone,Team D,Quality Hold,480,45,435,41,394,1.35,16364,893,15471,0.9057471264367816,0.934492385786802,0.9454289904668786,0.8002241379310344,0.05457100953312149,0.09425287356321839,90.57471264367815,93.44923857868021,94.54289904668785,80.02241379310344,5.457100953312149,9.425287356321839,False,Clean,False,,26,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Evening,Line 3,Moulder 3,Ice Cream Bar,Team A,Packaging Jam,480,45,435,52,383,1.15,17176,395,16781,0.8804597701149425,0.8595474325500434,0.9770027945971123,0.7393927203065133,0.02299720540288775,0.11954022988505747,88.04597701149424,85.95474325500435,97.70027945971123,73.93927203065132,2.2997205402887753,11.954022988505747,False,Warning,True,Counter reconciliation pending,31,435,False,True
2026-01-08,20260108,2026,1,Jan,2,Morning,Line 3,Case Packer 3,Cone,Team D,Breakdown,480,45,435,49,386,1.35,13071,126,12945,0.8873563218390804,0.7619106217616581,0.9903603396832683,0.6695689655172414,0.009639660316731696,0.11264367816091954,88.73563218390804,76.19106217616581,99.03603396832683,66.95689655172414,0.9639660316731696,11.264367816091953,False,Clean,False,,27,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Night,Line 3,Case Packer 3,Sandwich,Team C,Breakdown,480,40,440,60,380,1.25,15944,191,15753,0.8636363636363636,0.8741228070175439,0.988020572002007,0.7458806818181818,0.011979427997992976,0.13636363636363635,86.36363636363636,87.41228070175438,98.8020572002007,74.58806818181817,1.1979427997992975,13.636363636363635,False,Clean,False,,35,440,False,False
2026-01-08,20260108,2026,1,Jan,2,Evening,Line 4,Extruder 4,Cone,Team A,Packaging Jam,480,45,435,41,394,1.35,14991,223,14768,0.9057471264367816,0.8560850253807107,0.9851244079781202,0.7638620689655173,0.014875592021879795,0.09425287356321839,90.57471264367815,85.60850253807108,98.51244079781202,76.38620689655173,1.4875592021879795,9.425287356321839,False,Clean,False,,32,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Morning,Line 4,Cartoner 4,Ice Cream Bar,Team B,Minor Stops,480,45,435,58,377,1.15,17365,706,16659,0.8666666666666667,0.8828359858532272,0.9593435070544198,0.7340172413793103,0.04065649294558019,0.13333333333333333,86.66666666666667,88.28359858532272,95.93435070544199,73.40172413793104,4.065649294558019,13.333333333333334,False,Clean,False,,28,435,False,False
2026-01-08,20260108,2026,1,Jan,2,Night,Line 4,Extruder 4,Cup,Team D,Material Waiting,480,40,440,52,388,1.05,18557,138,18419,0.8818181818181818,0.8369780927835052,0.992563453144366,0.7325738636363637,0.007436546855633993,0.11818181818181818,88.18181818181819,83.69780927835052,99.2563453144366,73.25738636363637,0.7436546855633993,11.818181818181818,False,Clean,False,,36,440,False,False
2026-01-09,20260109,2026,1,Jan,2,Evening,Line 1,Filler 1,Cup,Team A,Changeover,480,45,435,45,390,1.05,16714,370,16344,0.896551724137931,0.7499871794871795,0.9778628694507598,0.6575172413793104,0.022137130549240158,0.10344827586206896,89.65517241379311,74.99871794871795,97.78628694507599,65.75172413793105,2.213713054924016,10.344827586206897,False,Warning,True,Downtime reason manually reclassified,41,435,False,True
2026-01-09,20260109,2026,1,Jan,2,Morning,Line 1,Filler 1,Sandwich,Team D,Breakdown,480,45,435,40,395,1.25,15313,76,15237,0.9080459770114943,0.8076476793248946,0.9950368967543917,0.7297413793103448,0.004963103245608307,0.09195402298850575,90.80459770114942,80.76476793248946,99.50368967543916,72.97413793103448,0.4963103245608307,9.195402298850574,False,Clean,False,,37,435,False,False
2026-01-09,20260109,2026,1,Jan,2,Night,Line 1,Filler 1,Multipack,Team C,Quality Hold,480,40,440,51,389,1.65,10908,483,10425,0.884090909090909,0.7711311053984576,0.9557205720572057,0.6515624999999999,0.044279427942794276,0.1159090909090909,88.4090909090909,77.11311053984576,95.57205720572057,65.15625,4.427942794279428,11.59090909090909,False,Clean,False,,45,440,False,False
2026-01-09,20260109,2026,1,Jan,2,Evening,Line 2,Filler 2,Sandwich,Team C,Material Waiting,480,45,435,74,361,1.25,15117,441,14676,0.8298850574712644,0.8724030470914127,0.9708275451478467,0.7028735632183908,0.029172454852153206,0.17011494252873563,82.98850574712644,87.24030470914127,97.08275451478468,70.28735632183908,2.9172454852153207,17.011494252873565,False,Clean,False,,42,435,False,False
2026-01-09,20260109,2026,1,Jan,2,Morning,Line 2,Case Packer 2,Multipack,Team D,Packaging Jam,480,45,435,57,378,1.65,10856,259,10597,0.8689655172413793,0.7897883597883597,0.9761422254974208,0.6699252873563217,0.02385777450257922,0.1310344827586207,86.89655172413792,78.97883597883597,97.61422254974208,66.99252873563218,2.385777450257922,13.10344827586207,False,Clean,False,,38,435,False,False
2026-01-09,20260109,2026,1,Jan,2,Night,Line 2,Freezer 2,Multipack,Team D,Breakdown,480,40,440,59,381,1.65,12084,515,11569,0.865909090909091,0.8722047244094487,0.9573816617014234,0.7230624999999999,0.04261833829857663,0.1340909090909091,86.5909090909091,87.22047244094487,95.73816617014234,72.30624999999999,4.261833829857663,13.40909090909091,False,Clean,False,,46,440,False,False
2026-01-09,20260109,2026,1,Jan,2,Evening,Line 3,Case Packer 3,Sandwich,Team D,Breakdown,480,45,435,55,380,1.25,18740,822,17918,0.8735632183908046,1.0274122807017543,0.956136606189968,0.8581417624521072,0.043863393810032014,0.12643678160919541,87.35632183908046,102.74122807017542,95.6136606189968,85.81417624521072,4.386339381003202,12.643678160919542,True,Warning,False,,43,435,False,True
2026-01-09,20260109,2026,1,Jan,2,Morning,Line 3,Wrapper 3,Cone,Team D,Changeover,480,45,435,32,403,1.35,13831,650,13181,0.9264367816091954,0.7722022332506204,0.953004121177066,0.6817758620689656,0.04699587882293399,0.0735632183908046,92.64367816091954,77.22022332506204,95.3004121177066,68.17758620689656,4.6995878822933985,7.35632183908046,False,Clean,False,,39,435,False,False
2026-01-09,20260109,2026,1,Jan,2,Night,Line 3,Wrapper 3,Multipack,Team C,Packaging Jam,480,40,440,63,377,1.65,11381,56,11325,0.8568181818181818,0.8301790450928381,0.9950795184957385,0.7078124999999998,0.0049204815042614885,0.1431818181818182,85.68181818181819,83.01790450928381,99.50795184957386,70.78124999999999,0.49204815042614886,14.318181818181818,False,Clean,False,,47,440,False,False
2026-01-09,20260109,2026,1,Jan,2,Evening,Line 4,Extruder 4,Cone,Team D,Cleaning,480,45,435,66,369,1.35,12644,496,12148,0.8482758620689655,0.7709756097560976,0.9607719076241695,0.6283448275862069,0.039228092375830435,0.15172413793103448,84.82758620689656,77.09756097560975,96.07719076241695,62.834482758620695,3.9228092375830435,15.172413793103448,False,Warning,True,Counter reconciliation pending,44,435,False,True
2026-01-09,20260109,2026,1,Jan,2,Morning,Line 4,Wrapper 4,Ice Cream Bar,Team C,Breakdown,480,45,435,99,336,1.15,13692,301,13391,0.7724137931034483,0.7810416666666666,0.9780163599182005,0.5900249042145594,0.02198364008179959,0.22758620689655173,77.24137931034483,78.10416666666666,97.80163599182005,59.002490421455946,2.198364008179959,22.758620689655174,False,Clean,False,,40,435,False,False
2026-01-09,20260109,2026,1,Jan,2,Night,Line 4,Wrapper 4,Cone,Team B,Cleaning,480,40,440,56,384,1.35,14593,180,14413,0.8727272727272727,0.8550585937500002,0.9876653189885561,0.7370284090909092,0.012334681011443843,0.12727272727272726,87.27272727272727,85.50585937500001,98.76653189885562,73.70284090909092,1.2334681011443842,12.727272727272727,False,Clean,False,,48,440,False,False
2026-01-10,20260110,2026,1,Jan,2,Evening,Line 1,Cartoner 1,Sandwich,Team A,Minor Stops,480,45,435,40,395,1.25,14460,245,14215,0.9080459770114943,0.7626582278481012,0.9830567081604425,0.6807950191570881,0.0169432918395574,0.09195402298850575,90.80459770114942,76.26582278481013,98.30567081604426,68.0795019157088,1.69432918395574,9.195402298850574,False,Clean,False,,53,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Morning,Line 1,Cartoner 1,Multipack,Team B,Minor Stops,480,45,435,67,368,1.65,12768,386,12382,0.8459770114942529,0.9541304347826086,0.9697681704260651,0.7827701149425286,0.030231829573934835,0.15402298850574714,84.59770114942529,95.41304347826086,96.97681704260651,78.27701149425286,3.0231829573934834,15.402298850574713,False,Clean,False,,49,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Night,Line 1,Filler 1,Multipack,Team C,Cleaning,480,40,440,39,401,1.65,12362,365,11997,0.9113636363636364,0.8477680798004987,0.9704740333279405,0.7498125,0.029525966672059537,0.08863636363636364,91.13636363636364,84.77680798004987,97.04740333279405,74.98125,2.952596667205954,8.863636363636363,False,Clean,False,,57,440,False,False
2026-01-10,20260110,2026,1,Jan,2,Evening,Line 2,Filler 2,Ice Cream Bar,Team C,Material Waiting,480,45,435,21,414,1.15,19101,494,18607,0.9517241379310345,0.8843055555555555,0.974137479713104,0.8198486590038314,0.025862520286895976,0.04827586206896552,95.17241379310344,88.43055555555554,97.4137479713104,81.98486590038314,2.5862520286895974,4.827586206896552,False,Clean,False,,54,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Morning,Line 2,Filler 2,Multipack,Team D,Material Waiting,480,45,435,59,376,1.65,10995,405,10590,0.864367816091954,0.804155585106383,0.9631650750341064,0.6694827586206896,0.036834924965893585,0.135632183908046,86.4367816091954,80.41555851063829,96.31650750341065,66.94827586206897,3.6834924965893587,13.563218390804598,False,Clean,False,,50,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Night,Line 2,Case Packer 2,Cup,Team B,Packaging Jam,480,40,440,54,386,1.05,17518,480,17038,0.8772727272727273,0.7942098445595855,0.9725996118278343,0.6776477272727274,0.027400388172165772,0.12272727272727273,87.72727272727273,79.42098445595856,97.25996118278343,67.76477272727274,2.7400388172165773,12.272727272727273,False,Clean,False,,58,440,False,False
2026-01-10,20260110,2026,1,Jan,2,Evening,Line 3,Wrapper 3,Cup,Team B,Material Waiting,480,45,435,41,394,1.05,20426,122,20304,0.9057471264367816,0.907246192893401,0.9940272202095368,0.8168275862068964,0.005972779790463135,0.09425287356321839,90.57471264367815,90.7246192893401,99.40272202095369,81.68275862068964,0.5972779790463135,9.425287356321839,False,Clean,False,,55,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Morning,Line 3,Case Packer 3,Cup,Team C,Quality Hold,480,45,435,50,385,1.05,20981,1238,19743,0.8850574712643678,0.9536818181818182,0.9409942328773653,0.7942586206896552,0.059005767122634764,0.11494252873563218,88.50574712643679,95.36818181818182,94.09942328773653,79.42586206896553,5.900576712263477,11.494252873563218,False,Clean,False,,51,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Night,Line 3,Wrapper 3,Ice Cream Bar,Team D,Minor Stops,480,40,440,58,382,1.15,18482,584,17898,0.8681818181818182,0.927325479930192,0.9684016881289904,0.7796477272727274,0.03159831187100963,0.1318181818181818,86.81818181818181,92.7325479930192,96.84016881289904,77.96477272727273,3.159831187100963,13.18181818181818,False,Clean,False,,59,440,False,False
2026-01-10,20260110,2026,1,Jan,2,Evening,Line 4,Cartoner 4,Multipack,Team B,Packaging Jam,480,45,435,87,348,1.65,11964,332,11632,0.8,0.9454310344827586,0.9722500835840856,0.7353563218390805,0.02774991641591441,0.2,80.0,94.54310344827586,97.22500835840856,73.53563218390805,2.774991641591441,20.0,False,Clean,False,,56,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Morning,Line 4,Wrapper 4,Ice Cream Bar,Team D,Breakdown,480,45,435,53,382,1.15,16313,703,15610,0.8781609195402299,0.8184969458987782,0.9569055354625146,0.6877969348659002,0.043094464537485444,0.12183908045977011,87.816091954023,81.84969458987781,95.69055354625145,68.77969348659002,4.309446453748544,12.183908045977011,False,Clean,False,,52,435,False,False
2026-01-10,20260110,2026,1,Jan,2,Night,Line 4,Extruder 4,Multipack,Team A,Material Waiting,480,40,440,58,382,1.65,12066,491,11575,0.8681818181818182,0.8686256544502616,0.9593071440411073,0.7234374999999998,0.04069285595889276,0.1318181818181818,86.81818181818181,86.86256544502616,95.93071440411073,72.34374999999999,4.0692855958892755,13.18181818181818,False,Clean,False,,60,440,False,False
2026-01-11,20260111,2026,1,Jan,2,Evening,Line 1,Cartoner 1,Ice Cream Bar,Team C,Quality Hold,480,45,435,20,415,1.15,14578,610,13968,0.9540229885057471,0.6732811244979918,0.958156125668816,0.6154482758620687,0.04184387433118398,0.04597701149425287,95.40229885057471,67.32811244979918,95.8156125668816,61.54482758620687,4.184387433118398,4.597701149425287,False,Clean,False,,65,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Morning,Line 1,Filler 1,Cup,Team C,Cleaning,480,45,435,29,406,1.05,20767,649,20118,0.9333333333333333,0.8951293103448277,0.9687484952087446,0.809344827586207,0.03125150479125536,0.06666666666666667,93.33333333333333,89.51293103448276,96.87484952087446,80.9344827586207,3.125150479125536,6.666666666666667,False,Clean,False,,61,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Night,Line 1,Filler 1,Ice Cream Bar,Team D,Packaging Jam,480,40,440,68,372,1.15,15752,292,15460,0.8454545454545455,0.8115949820788531,0.9814626714068054,0.6734469696969697,0.018537328593194517,0.15454545454545454,84.54545454545455,81.1594982078853,98.14626714068055,67.34469696969697,1.8537328593194518,15.454545454545453,False,Clean,False,,69,440,False,False
2026-01-11,20260111,2026,1,Jan,2,Evening,Line 2,Case Packer 2,Sandwich,Team C,Packaging Jam,480,45,435,83,352,1.25,16325,394,15931,0.8091954022988506,0.9662050189393939,0.9758652373660031,0.7629789272030651,0.02413476263399694,0.19080459770114944,80.91954022988506,96.62050189393939,97.5865237366003,76.29789272030652,2.413476263399694,19.080459770114942,False,Clean,False,,66,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Morning,Line 2,Freezer 2,Ice Cream Bar,Team D,Minor Stops,480,45,435,44,391,1.15,0,0,0,0.8988505747126436,0.0,,,,0.10114942528735632,89.88505747126436,0.0,,,,10.114942528735632,False,Warning,True,Zero-count production record,62,435,False,True
2026-01-11,20260111,2026,1,Jan,2,Night,Line 2,Freezer 2,Cup,Team C,Quality Hold,480,40,440,52,388,1.05,19650,1067,18583,0.8818181818181818,0.8862757731958762,0.9456997455470738,0.7390965909090909,0.05430025445292621,0.11818181818181818,88.18181818181819,88.62757731958763,94.56997455470739,73.90965909090909,5.430025445292621,11.818181818181818,False,Clean,False,,70,440,False,False
2026-01-11,20260111,2026,1,Jan,2,Evening,Line 3,Wrapper 3,Cup,Team C,Packaging Jam,480,45,435,45,390,1.05,18105,130,17975,0.896551724137931,0.8124038461538462,0.9928196630764982,0.7231321839080459,0.007180336923501795,0.10344827586206896,89.65517241379311,81.24038461538461,99.28196630764981,72.3132183908046,0.7180336923501794,10.344827586206897,False,Clean,False,,67,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Morning,Line 3,Wrapper 3,Ice Cream Bar,Team B,Packaging Jam,480,45,435,71,364,1.15,16680,523,16157,0.8367816091954023,0.8782967032967033,0.9686450839328538,0.7118984674329503,0.031354916067146285,0.1632183908045977,83.67816091954023,87.82967032967034,96.86450839328538,71.18984674329502,3.1354916067146283,16.32183908045977,False,Clean,False,,63,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Night,Line 3,Wrapper 3,Cone,Team C,Packaging Jam,480,40,440,53,387,1.35,16325,483,15842,0.8795454545454545,0.9491279069767442,0.9704134762633997,0.8101022727272728,0.029586523736600305,0.12045454545454545,87.95454545454545,94.91279069767442,97.04134762633997,81.01022727272728,2.9586523736600303,12.045454545454545,False,Clean,False,,71,440,False,False
2026-01-11,20260111,2026,1,Jan,2,Evening,Line 4,Extruder 4,Ice Cream Bar,Team A,Packaging Jam,480,45,435,101,334,1.15,13059,388,12671,0.767816091954023,0.7493937125748502,0.9702886897924803,0.5583007662835248,0.029711310207519718,0.23218390804597702,76.7816091954023,74.93937125748502,97.02886897924803,55.83007662835248,2.971131020751972,23.218390804597703,False,Clean,False,,68,435,False,False
2026-01-11,20260111,2026,1,Jan,2,Morning,Line 4,Cartoner 4,Ice Cream Bar,Team A,Changeover,480,45,435,61,374,1.15,17594,383,17211,0.8597701149425288,0.9016532976827094,0.9782312151869955,0.75833908045977,0.021768784813004434,0.14022988505747128,85.97701149425288,90.16532976827094,97.82312151869955,75.83390804597701,2.1768784813004434,14.022988505747128,False,Warning,True,Quality rejection code needs approval,64,435,False,True
2026-01-11,20260111,2026,1,Jan,2,Night,Line 4,Wrapper 4,Multipack,Team C,Cleaning,480,40,440,95,345,1.65,10858,292,10566,0.7840909090909091,0.8654927536231884,0.9731073862589795,0.660375,0.026892613741020446,0.2159090909090909,78.4090909090909,86.54927536231884,97.31073862589795,66.03750000000001,2.6892613741020446,21.59090909090909,False,Clean,False,,72,440,False,False
